name,vote_average,vote_count,overview,genres,keyword,trailer,imdb_id,quality_score,soup
Stranger Things,8.577,20747,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.","['Sci-Fi & Fantasy', 'Mystery', 'Action & Adventure']","['monster', 'small town', 'indiana, usa', 'experiment', 'halloween', 'friendship', 'supernatural', 'coming of age', 'parallel world', 'super power', 'government conspiracy', 'teen drama', '1980s', 'supernatural horror', 'red guards', 'teen horror', 'horror', 'depressing']",https://www.youtube.com/watch?v=mnd7sFt5c3A,tt4574334,0.8784913421928012,"monster small town indiana, usa experiment halloween friendship supernatural coming of age parallel world super power government conspiracy teen drama 1980s supernatural horror red guards teen horror horror depressing Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure Sci-Fi & Fantasy Mystery Action & Adventure"
House,8.576,7375,"Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey.",['Drama'],"['medicine', 'drug addiction', 'misanthrophy', 'hospital', 'doctor', 'disease', 'patient', 'illness', 'diagnosis', 'medical drama', 'colleague', 'rare disease', 'thought provoking', 'medical', 'medical ethics', 'drug addict', 'symptom', 'tortured genius']",https://www.youtube.com/watch?v=MczMB8nU1sY,tt0412142,0.8604156370654806,medicine drug addiction misanthrophy hospital doctor disease patient illness diagnosis medical drama colleague rare disease thought provoking medical medical ethics drug addict symptom tortured genius Drama Drama Drama Drama Drama Drama Drama Drama Drama
Big Time Rush,8.574,1671,"Four teenage friends move from Minneapolis to Los Angeles to form a potential chart-topping boy band after Kendall is inadvertently discovered by an eccentric record executive, Gustavo Rocque. As they seize this opportunity of a lifetime, these friends embark on an exciting comedy and music-filled journey to prove to themselves and their record label that they are serious about their new career choice.","['Comedy', 'Kids']","['boy band', 'witty', 'hilarious', 'whimsical']",,tt1131746,0.6446263579950144,boy band witty hilarious whimsical Comedy Kids Comedy Kids Comedy Kids Comedy Kids Comedy Kids Comedy Kids Comedy Kids Comedy Kids Comedy Kids
Bluey,8.6,662,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","['Animation', 'Comedy', 'Kids']","['friendship', 'growing up', 'coming of age', 'dog', 'family', 'game', 'toddler', 'childhood', 'pre-school', 'whimsical', 'cheerful']",https://www.youtube.com/watch?v=2ZtG5Ba6iT0,tt7678620,0.6621408079863358,friendship growing up coming of age dog family game toddler childhood pre-school whimsical cheerful Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids Animation Comedy Kids
Over the Garden Wall,8.565,1695,"Two brothers, Wirt and Greg, find themselves lost in the Unknown; a strange forest adrift in time. With the help of a wise old Woodsman and a foul-tempered bluebird named Beatrice, Wirt and Greg must travel across this strange land, in hope of finding their way home. Join them as they encounter surprises and obstacles on their journey through the wood.","['Mystery', 'Sci-Fi & Fantasy', 'Animation', 'Family', 'Comedy']","['dreams', 'woods', 'beast', 'dark fantasy', 'return home', 'folk horror']",https://www.youtube.com/watch?v=36mAsVSH_-s,tt3718778,0.644184307572082,dreams woods beast dark fantasy return home folk horror Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy Mystery Sci-Fi & Fantasy Animation Family Comedy
Heartstopper,8.563,1643,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.,['Drama'],"['coming out', 'friendship', 'high school', 'love', 'growing up', 'romance', 'coming of age', 'based on graphic novel', 'first love', 'lgbt', 'lgbt teen', 'eating disorder', 'teen drama', 'asexuality', 'non-binary', 'gay theme', 'gay relationship', 'sapphic', ""boys' love (bl)"", 'transgender', 'kent, england']",https://www.youtube.com/watch?v=FrK4xPy4ahg,tt10638036,0.8564662594440937,"coming out friendship high school love growing up romance coming of age based on graphic novel first love lgbt lgbt teen eating disorder teen drama asexuality non-binary gay theme gay relationship sapphic boys' love (bl) transgender kent, england Drama Drama Drama Drama Drama Drama Drama Drama Drama"
Batman: The Animated Series,8.562,1774,"Vowing to avenge the murder of his parents, Bruce Wayne devotes his life to wiping out crime in Gotham City as the masked vigilante ""Batman"".","['Action & Adventure', 'Animation', 'Drama', 'Mystery']","['detective', 'asylum', 'race against time', 'cartoon', 'deformation', 'superhero', 'based on comic', 'organized crime', 'robin', 'super power', 'super villain', 'parents murdered', 'exciting', 'dc animated universe (dcau)', 'rousing']",,tt0103359,0.643350096596012,detective asylum race against time cartoon deformation superhero based on comic organized crime robin super power super villain parents murdered exciting dc animated universe (dcau) rousing Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery Action & Adventure Animation Drama Mystery
Amphibia,8.551,322,"The adventures of 13-year-old, self-centered Anne Boonchuy who is magically transported to the fictitious world of Amphibia, a rural marshland full of frog-people. With the help of an excitable young frog named Sprig, Anne will become a hero and discover the first true friendship of her life.","['Animation', 'Comedy', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Family']","['family', 'parallel world', 'shocking', 'satirical', 'sword and sorcery', 'playful', 'science fiction', 'fantasy', 'animation', 'absurd', 'dramatic', 'hilarious', 'comedy', 'action', 'adventure', 'audacious', 'bold', 'teen fantasy']",https://www.youtube.com/watch?v=dfYAb84mnZg,tt8050740,0.6740246906985976,family parallel world shocking satirical sword and sorcery playful science fiction fantasy animation absurd dramatic hilarious comedy action adventure audacious bold teen fantasy Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family Animation Comedy Action & Adventure Sci-Fi & Fantasy Family
Shadow Hunter,8.5,922,"A documentary series about the paranormal, hosted by Darryll Walsh, a ghost hunter, best-selling author and doctor of parapsychology.","['Sci-Fi & Fantasy', 'Drama']",[],,tt0756274,0.6541755852034469,Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
The Amazing World of Gumball,8.5,1690,"The life of Gumball Watterson, a 12-year old cat who attends middle school in Elmore. Accompanied by his pet, adoptive brother, and best friend Darwin Watterson, he frequently finds himself involved in various shenanigans around the city, during which he interacts with various family members: Anais, Richard, and Nicole Watterson, and other various citizens.","['Animation', 'Family', 'Sci-Fi & Fantasy', 'Comedy']","['cartoon cat', 'ridiculous']",https://www.youtube.com/watch?v=v27QcfOoonI,tt1942683,0.642786777803966,cartoon cat ridiculous Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy Animation Family Sci-Fi & Fantasy Comedy
BoJack Horseman,8.538,2762,"Meet the most beloved sitcom horse of the '90s , 20 years later. He's a curmudgeon with a heart of...not quite gold...but something like gold. Copper?","['Animation', 'Comedy', 'Drama']","['drug abuse', 'show business', 'depression', 'nihilism', 'horse', 'cynicism', 'alcoholism', 'satire', 'adult humor', 'anthropomorphism', 'hollywood', 'adult animation', 'hollywood star', 'existentialism', 'sitcom', 'thoughtful', 'nihilist', 'depressing', 'tragic', 'tv comedies']",https://www.youtube.com/watch?v=i1eJMig5Ik4,tt3398228,0.8558347890016897,drug abuse show business depression nihilism horse cynicism alcoholism satire adult humor anthropomorphism hollywood adult animation hollywood star existentialism sitcom thoughtful nihilist depressing tragic tv comedies Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama Animation Comedy Drama
The Rookie,8.5,2991,"Starting over isn't easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force's oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis.","['Crime', 'Drama', 'Comedy']","['police chase', 'los angeles, california', 'police officer', 'police detective', 'street crime', 'lapd', 'police training', 'crime investigation', 'dramedy', 'police department', 'procedural', 'police drama', 'patrol officer', 'police patrol', 'witty']",https://www.youtube.com/watch?v=8BPlx6eK1vc,tt7587890,0.633915050415279,"police chase los angeles, california police officer police detective street crime lapd police training crime investigation dramedy police department procedural police drama patrol officer police patrol witty Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy Crime Drama Comedy"
Generator Rex,8.531,404,"Generator Rex, an average teenager with the ability to turn his body into amazing machines, helps the secret organization Providence save the world from the nanite threat and dangerous EVO monsters.","['Animation', 'Action & Adventure', 'Kids', 'Sci-Fi & Fantasy']","['nanotechnology', 'cartoon', 'teen superhero', 'amused']",,tt1636691,0.6701375334652442,nanotechnology cartoon teen superhero amused Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy Animation Action & Adventure Kids Sci-Fi & Fantasy
Dexter: Resurrection,8.528,429,"Dexter Morgan awakens from a coma to find Harrison gone without a trace. Realizing the weight of what he put his son through, Dexter sets out for New York City, determined to find him and make things right. But closure won't come easy. When Miami Metro's Angel Batista arrives with questions, Dexter realizes his past is catching up to him fast. As father and son navigate their own darkness in the city that never sleeps, they soon find themselves deeper than they ever imagined - and that the only way out is together.","['Crime', 'Drama', 'Mystery']","['sequel', 'adoring']",https://www.youtube.com/watch?v=84o1Q6fB20k,tt33043892,0.6690701743225201,sequel adoring Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery
